area_id,latitude,longitude,latitude,longitude,total_incidents,incidents_5yr,night_incidents,sexual_offences,harassment_count,assault_count,avg_severity,repeat_offender_cases,street_lighting,cctv_density,proximity_transit,population_density,slum_density,nightlife_density,incident_density,weighted_risk_score,trend_12month,risk_index,area_type_enc
CHN-01343,13.05975,80.20625,13.05975,80.20625,103,31,56,10,51,42,3.25,16,0.0,0.94,207.2,55014.0,0.918,4.64,412,0.5579,0.2877,0.6541,4
CHN-01344,13.05975,80.21075,13.05975,80.21075,85,38,44,11,38,36,3.02,13,0.321,2.06,584.4,30320.1,0.788,5.05,340,0.4278,-0.1368,0.5713,0
CHN-01345,13.05975,80.21525,13.05975,80.21525,100,37,45,19,45,36,2.96,14,0.073,1.4,1823.0,59155.5,0.808,5.33,400,0.4933,0.2696,0.6286,4
CHN-01346,13.05975,80.21975,13.05975,80.21975,119,36,60,26,54,39,4.14,6,0.073,0.0,441.4,65423.3,0.937,6.2,476,0.8211,-0.1739,0.7692,4
CHN-01347,13.05975,80.22425,13.05975,80.22425,52,16,29,12,24,16,2.37,9,0.667,4.35,1060.6,22700.5,0.57,2.74,208,0.2054,-0.2713,0.336,0
CHN-01348,13.05975,80.22875,13.05975,80.22875,76,32,35,16,35,25,2.29,4,0.247,2.33,177.2,42732.0,0.598,4.94,304,0.2901,-0.1218,0.5058,1
CHN-01349,13.05975,80.23325,13.05975,80.23325,113,40,69,16,35,62,3.09,18,0.026,1.88,1209.2,60163.3,0.722,4.49,452,0.582,0.0215,0.6381,1
CHN-01350,13.05975,80.23775,13.05975,80.23775,100,42,63,16,49,35,2.74,15,0.257,2.58,979.7,50631.5,0.886,5.25,400,0.4567,0.2171,0.5931,1
CHN-01351,13.05975,80.24225,13.05975,80.24225,87,26,42,15,29,43,2.35,10,0.364,2.12,1195.4,53259.8,0.662,5.07,348,0.3408,0.2904,0.4919,3
CHN-01352,13.05975,80.24675,13.05975,80.24675,86,31,41,16,25,45,3.18,7,0.489,1.8,514.3,18336.3,0.827,3.4,344,0.4558,0.1193,0.5215,3
CHN-01353,13.05975,80.25125,13.05975,80.25125,110,47,55,20,54,36,4.13,12,0.228,0.32,775.0,17519.2,0.824,5.87,440,0.7572,0.0887,0.7293,1
CHN-01354,13.05975,80.25575,13.05975,80.25575,88,37,43,20,32,36,3.05,17,0.237,2.61,627.1,20709.3,0.742,5.56,352,0.4473,0.0157,0.5826,4
CHN-01355,13.05975,80.26025,13.05975,80.26025,108,42,57,12,53,43,3.98,12,0.116,0.0,1015.8,67109.6,1.0,5.33,432,0.7164,0.1051,0.7373,0
CHN-01356,13.05975,80.26475,13.05975,80.26475,88,34,35,10,30,48,3.28,11,0.058,0.68,1745.2,15668.1,0.858,6.2,352,0.4811,0.1469,0.6545,3
CHN-01357,13.05975,80.26925,13.05975,80.26925,76,28,47,9,29,38,2.22,13,0.565,4.0,762.6,8778.7,0.52,4.19,304,0.2812,0.1347,0.4092,2
CHN-01358,13.05975,80.27375,13.05975,80.27375,85,27,43,15,41,29,2.42,16,0.377,2.37,423.7,12963.3,0.625,3.24,340,0.3428,-0.0051,0.462,2
CHN-01359,13.05975,80.27825,13.05975,80.27825,90,33,42,21,30,39,2.54,12,0.359,3.49,501.3,25203.5,0.734,4.29,360,0.381,-0.0294,0.5026,0
CHN-01360,13.05975,80.28275,13.05975,80.28275,57,19,23,11,22,24,1.72,8,0.836,5.15,883.0,15375.9,0.352,3.54,228,0.1634,-0.3028,0.2827,0
CHN-01361,13.05975,80.28725,13.05975,80.28725,85,28,39,9,33,43,2.13,13,0.305,2.25,1112.5,55818.4,0.702,4.2,340,0.3017,0.1948,0.4834,4
CHN-01362,13.05975,80.29175,13.05975,80.29175,65,22,41,9,31,25,2.75,4,0.619,2.6,476.2,26767.8,0.719,3.83,260,0.2979,0.0445,0.4297,4
CHN-01363,13.05975,80.29625,13.05975,80.29625,80,27,33,15,26,39,1.99,14,0.372,3.67,825.3,8817.4,0.517,3.61,320,0.2653,0.2491,0.4211,4
CHN-01364,13.05975,80.30075,13.05975,80.30075,66,27,42,14,25,27,2.11,8,0.464,4.03,486.5,10917.7,0.353,2.36,264,0.2321,0.2225,0.3722,2
CHN-01365,13.05975,80.30525,13.05975,80.30525,91,39,47,10,29,52,2.33,5,0.294,2.09,510.3,19147.5,0.778,3.62,364,0.3534,-0.1306,0.5239,2
CHN-01366,13.05975,80.30975,13.05975,80.30975,38,13,17,5,16,17,1.03,5,0.604,6.08,727.5,20165.7,0.308,2.82,152,0.0652,-0.1987,0.2609,0
CHN-01367,13.05975,80.31425,13.05975,80.31425,49,15,26,6,18,25,1.28,7,0.534,5.9,686.0,21047.2,0.424,2.96,196,0.1045,-0.1467,0.2934,1
CHN-01368,13.05975,80.31875,13.05975,80.31875,29,11,15,3,10,16,1.0,3,0.821,6.53,1521.3,9258.5,0.319,1.61,116,0.0483,-0.1828,0.2092,2
CHN-01369,13.06425,80.15225,13.06425,80.15225,37,16,21,3,17,17,1.43,5,0.814,6.64,890.7,6338.3,0.278,1.54,148,0.0882,-0.1655,0.2287,1
CHN-01370,13.06425,80.15675,13.06425,80.15675,39,14,24,4,18,17,1.35,3,0.664,5.57,1632.2,32047.7,0.204,2.46,156,0.0878,-0.2656,0.2528,2
CHN-01371,13.06425,80.16125,13.06425,80.16125,25,7,14,4,8,13,1.15,2,0.64,6.13,227.4,12029.2,0.175,2.77,100,0.0479,0.1183,0.2225,0
CHN-01372,13.06425,80.16575,13.06425,80.16575,31,12,17,5,13,13,1.0,3,0.943,5.68,1773.6,14383.2,0.092,2.22,124,0.0517,-0.1334,0.1882,1
CHN-01373,13.06425,80.17025,13.06425,80.17025,49,16,24,9,21,19,1.42,9,0.741,6.18,280.0,6484.4,0.279,1.95,196,0.116,-0.0174,0.2387,2
CHN-01374,13.06425,80.17475,13.06425,80.17475,41,14,19,5,16,20,1.0,3,0.853,6.61,90.9,16688.1,0.349,2.2,164,0.0683,-0.1451,0.2145,1
CHN-01375,13.06425,80.17925,13.06425,80.17925,14,4,8,1,5,8,1.0,1,0.774,6.44,1605.7,31191.3,0.093,0.77,56,0.0233,-0.3503,0.1551,2
CHN-01376,13.06425,80.18375,13.06425,80.18375,82,35,50,17,32,33,2.12,10,0.423,3.6,412.9,37186.0,0.565,4.13,328,0.2897,-0.1407,0.4528,2
CHN-01377,13.06425,80.18825,13.06425,80.18825,73,24,29,14,25,34,2.41,9,0.435,4.47,586.7,41087.4,0.423,4.38,292,0.2932,0.0592,0.4133,1
CHN-01378,13.06425,80.19275,13.06425,80.19275,73,29,32,11,25,37,2.53,7,0.32,2.59,847.6,15223.2,0.742,3.33,292,0.3078,0.2686,0.4851,1
CHN-01379,13.06425,80.19725,13.06425,80.19725,56,22,28,6,27,23,2.39,6,0.567,4.07,677.7,8297.4,0.465,4.03,224,0.2231,-0.2941,0.385,2
CHN-01380,13.06425,80.20175,13.06425,80.20175,95,39,44,12,35,48,3.19,17,0.223,1.21,1092.1,63487.6,0.709,4.54,380,0.5051,0.3424,0.5991,0
CHN-01381,13.06425,80.20625,13.06425,80.20625,104,31,58,11,32,61,3.73,20,0.034,0.22,1996.0,41590.5,0.9,5.46,416,0.6465,-0.0956,0.6966,3
CHN-01382,13.06425,80.21075,13.06425,80.21075,94,32,49,10,31,53,3.66,12,0.022,1.96,170.5,49864.4,0.879,5.32,376,0.5734,0.2001,0.6598,4
CHN-01383,13.06425,80.21525,13.06425,80.21525,74,32,38,18,23,33,2.68,4,0.376,1.75,392.0,19583.8,0.751,3.71,296,0.3305,0.2433,0.5064,1
CHN-01384,13.06425,80.21975,13.06425,80.21975,85,26,36,18,30,37,2.98,6,0.294,2.01,930.5,47118.2,0.768,4.48,340,0.4222,0.2949,0.5355,3
CHN-01385,13.06425,80.22425,13.06425,80.22425,96,29,52,14,43,39,3.22,12,0.072,2.44,1510.3,19917.2,0.719,5.58,384,0.5152,-0.0753,0.6072,3
CHN-01386,13.06425,80.22875,13.06425,80.22875,56,21,26,10,23,23,1.76,4,0.637,4.52,86.3,26856.8,0.564,2.78,224,0.1643,0.2627,0.3379,1
CHN-01387,13.06425,80.23325,13.06425,80.23325,40,15,21,8,16,16,1.61,7,0.602,4.42,365.5,20213.6,0.443,1.98,160,0.1073,-0.2468,0.3006,0
CHN-01388,13.06425,80.23775,13.06425,80.23775,79,30,46,11,32,36,2.33,15,0.253,3.54,1958.2,47329.0,0.538,4.5,316,0.3068,-0.2115,0.4781,4
CHN-01389,13.06425,80.24225,13.06425,80.24225,116,41,59,22,56,38,3.77,20,0.227,0.69,727.6,47919.5,0.902,4.76,464,0.7289,0.0104,0.6931,1
CHN-01390,13.06425,80.24675,13.06425,80.24675,125,49,67,25,48,52,3.38,24,0.025,0.75,1086.1,10804.2,1.0,6.33,500,0.7042,-0.1209,0.754,3
CHN-01391,13.06425,80.25125,13.06425,80.25125,117,36,63,12,47,58,3.83,21,0.146,0.0,1782.4,44484.5,0.976,5.06,468,0.7468,0.3036,0.7209,1
CHN-01392,13.06425,80.25575,13.06425,80.25575,138,59,72,17,59,62,3.9,12,0.0,0.0,829.6,17923.8,0.837,5.43,552,0.897,0.3629,0.8107,1
CHN-01393,13.06425,80.26025,13.06425,80.26025,135,49,69,21,46,68,3.4,17,0.132,1.49,749.7,51386.1,0.903,6.32,540,0.765,0.007,0.7362,3
CHN-01394,13.06425,80.26475,13.06425,80.26475,120,37,76,13,49,58,3.51,13,0.124,1.45,942.3,70234.0,0.948,4.92,480,0.702,-0.1019,0.6894,1
CHN-01395,13.06425,80.26925,13.06425,80.26925,72,26,42,12,23,37,2.01,7,0.263,3.65,1234.7,8302.3,0.536,3.65,288,0.2412,-0.0867,0.4364,1
CHN-01396,13.06425,80.27375,13.06425,80.27375,65,21,36,11,23,31,2.3,8,0.474,4.2,1614.5,49614.9,0.556,4.34,260,0.2492,-0.2959,0.4063,1
CHN-01397,13.06425,80.27825,13.06425,80.27825,53,21,26,10,21,22,1.97,4,0.444,3.63,1310.1,10313.5,0.387,3.87,212,0.174,0.0296,0.3812,1
CHN-01398,13.06425,80.28275,13.06425,80.28275,60,26,34,6,26,28,1.66,5,0.399,4.72,1314.8,31851.3,0.529,2.87,240,0.166,-0.0374,0.3816,1
CHN-01399,13.06425,80.28725,13.06425,80.28725,78,32,39,15,30,33,2.61,5,0.53,3.83,386.8,8288.9,0.63,3.01,312,0.3393,-0.1801,0.439,2
CHN-01400,13.06425,80.29175,13.06425,80.29175,75,28,45,15,34,26,2.29,10,0.173,1.99,1441.4,6974.3,0.667,4.9,300,0.2862,-0.0433,0.5157,0
CHN-01401,13.06425,80.29625,13.06425,80.29625,61,23,27,6,26,29,1.18,10,0.623,5.15,1520.2,34602.3,0.406,3.69,244,0.12,0.2621,0.3158,0
CHN-01402,13.06425,80.30075,13.06425,80.30075,87,27,40,8,28,51,2.48,6,0.527,3.54,189.6,18373.1,0.73,4.78,348,0.3596,0.2941,0.4648,0
CHN-01403,13.06425,80.30525,13.06425,80.30525,51,21,24,11,20,20,1.89,4,0.604,4.93,1889.1,15282.6,0.53,3.61,204,0.1606,0.1184,0.3532,4
CHN-01404,13.06425,80.30975,13.06425,80.30975,39,16,22,5,16,18,1.25,2,0.687,4.96,237.7,21471.4,0.352,1.72,156,0.0812,-0.0937,0.2676,1
CHN-01405,13.06425,80.31425,13.06425,80.31425,15,4,9,2,4,9,1.0,1,0.979,6.61,361.8,14842.8,0.157,0.76,60,0.025,0.0046,0.1257,2
CHN-01406,13.06425,80.31875,13.06425,80.31875,30,11,14,5,11,14,1.0,4,0.644,6.78,1390.1,14923.1,0.301,2.63,120,0.05,-0.2572,0.2441,2
CHN-01407,13.06875,80.15225,13.06875,80.15225,54,20,26,12,18,24,1.22,5,0.777,5.95,479.1,38016.7,0.294,3.77,216,0.1098,0.0317,0.2697,2
CHN-01408,13.06875,80.15675,13.06875,80.15675,7,2,3,1,2,4,1.0,0,1.0,7.92,1735.6,26542.1,0.0,0.46,28,0.0117,0.0925,0.0886,2
CHN-01409,13.06875,80.16125,13.06875,80.16125,45,15,20,7,15,23,1.4,8,0.783,6.06,1622.3,17885.1,0.447,3.61,180,0.105,0.2389,0.2716,2
CHN-01410,13.06875,80.16575,13.06875,80.16575,24,10,12,5,9,10,1.32,1,0.611,5.56,1279.7,10036.4,0.368,2.17,96,0.0528,0.1483,0.2724,2
CHN-01411,13.06875,80.17025,13.06875,80.17025,13,4,7,3,3,7,1.0,2,0.974,6.91,1014.1,4024.1,0.0,1.27,52,0.0217,0.1173,0.1221,1
CHN-01412,13.06875,80.17475,13.06875,80.17475,39,15,24,5,14,20,1.35,7,0.671,5.39,578.3,16438.1,0.2,2.33,156,0.0878,0.1833,0.2564,1
CHN-01413,13.06875,80.17925,13.06875,80.17925,17,6,7,2,8,7,1.0,2,0.755,5.76,1135.5,28334.5,0.138,2.06,68,0.0283,0.1731,0.2029,1
CHN-01414,13.06875,80.18375,13.06875,80.18375,82,33,42,9,33,40,2.34,10,0.565,4.09,934.4,27724.8,0.591,3.97,328,0.3198,0.2876,0.4326,1
CHN-01415,13.06875,80.18825,13.06875,80.18825,71,28,38,8,21,42,2.02,8,0.28,4.27,721.0,48180.3,0.441,2.84,284,0.239,-0.0016,0.4125,1
CHN-01416,13.06875,80.19275,13.06875,80.19275,67,21,31,11,22,34,1.59,11,0.742,3.84,363.8,15766.4,0.435,2.76,268,0.1776,0.1878,0.3081,4
CHN-01417,13.06875,80.19725,13.06875,80.19725,76,25,33,9,32,35,2.32,5,0.631,3.32,239.3,11103.3,0.59,4.78,304,0.2939,0.0562,0.4181,1
CHN-01418,13.06875,80.20175,13.06875,80.20175,115,46,56,26,35,54,3.68,14,0.108,0.07,883.6,38456.3,0.991,6.22,460,0.7053,0.2296,0.7479,4
CHN-01419,13.06875,80.20625,13.06875,80.20625,107,35,51,17,50,40,3.29,19,0.156,2.17,602.3,12407.1,0.808,4.05,428,0.5867,0.1511,0.6143,0
CHN-01420,13.06875,80.21075,13.06875,80.21075,93,41,56,19,40,34,3.3,14,0.245,1.51,1602.7,33871.0,0.731,5.34,372,0.5115,-0.0721,0.6147,1
CHN-01421,13.06875,80.21525,13.06875,80.21525,93,35,37,15,33,45,3.04,10,0.407,0.96,1383.0,54784.0,0.903,4.18,372,0.4712,0.0718,0.5696,3
CHN-01422,13.06875,80.21975,13.06875,80.21975,72,22,38,12,35,25,2.81,6,0.233,1.95,1525.2,41968.5,0.696,3.4,288,0.3372,0.1903,0.4929,4
CHN-01423,13.06875,80.22425,13.06875,80.22425,109,38,48,22,48,39,3.07,8,0.0,2.08,504.5,27505.6,0.777,5.04,436,0.5577,0.1969,0.6438,0
CHN-01424,13.06875,80.22875,13.06875,80.22875,83,37,39,8,33,42,2.1,4,0.468,3.58,948.4,39402.2,0.623,4.32,332,0.2905,0.0803,0.4588,1
CHN-01425,13.06875,80.23325,13.06875,80.23325,65,23,38,10,21,34,1.95,5,0.543,3.54,1431.8,24910.4,0.667,4.72,260,0.2112,0.1119,0.412,1
CHN-01426,13.06875,80.23775,13.06875,80.23775,95,42,52,20,38,37,2.2,9,0.548,2.24,1203.4,24136.9,0.575,4.81,380,0.3483,0.2341,0.4819,2
CHN-01427,13.06875,80.24225,13.06875,80.24225,104,36,44,18,37,49,3.48,10,0.143,0.47,1985.4,37020.8,0.687,5.23,416,0.6032,0.2881,0.6476,3
CHN-01428,13.06875,80.24675,13.06875,80.24675,98,40,53,22,34,42,3.27,17,0.168,0.0,738.6,60249.8,0.74,4.42,392,0.5341,-0.0549,0.6305,1
CHN-01429,13.06875,80.25125,13.06875,80.25125,116,40,53,25,37,54,3.68,16,0.0,0.65,1176.2,54706.8,0.845,5.21,464,0.7115,0.1266,0.7204,0
CHN-01430,13.06875,80.25575,13.06875,80.25575,130,44,53,20,64,46,3.39,17,0.0,0.87,434.5,15650.6,0.896,6.27,520,0.7345,-0.147,0.7452,3
CHN-01431,13.06875,80.26025,13.06875,80.26025,98,31,53,11,37,50,2.94,13,0.129,1.32,1606.6,45913.7,0.593,3.85,392,0.4802,0.2793,0.5631,3
CHN-01432,13.06875,80.26475,13.06875,80.26475,103,34,57,12,33,58,3.09,15,0.117,1.19,1764.6,52902.7,0.869,6.37,412,0.5304,0.0499,0.6501,0
CHN-01433,13.06875,80.26925,13.06875,80.26925,82,31,37,15,36,31,2.5,8,0.224,3.17,1463.7,52325.6,0.585,3.57,328,0.3417,-0.1916,0.4894,0
CHN-01434,13.06875,80.27375,13.06875,80.27375,112,49,49,26,34,52,3.24,8,0.223,2.4,792.4,41987.1,0.841,4.7,448,0.6048,0.1726,0.643,4
CHN-01435,13.06875,80.27825,13.06875,80.27825,85,30,48,11,29,45,2.58,8,0.225,1.69,1681.7,9286.0,0.793,3.63,340,0.3655,-0.2256,0.529,1
CHN-01436,13.06875,80.28275,13.06875,80.28275,67,22,37,11,24,32,2.4,10,0.439,4.54,1844.5,29710.1,0.433,4.43,268,0.268,-0.1825,0.4048,2
CHN-01437,13.06875,80.28725,13.06875,80.28725,38,14,24,6,11,21,1.18,3,0.571,4.17,1814.5,24380.0,0.416,1.96,152,0.0747,-0.2946,0.2921,1
CHN-01438,13.06875,80.29175,13.06875,80.29175,69,29,28,8,29,32,2.05,6,0.442,3.68,1825.6,9906.1,0.46,3.7,276,0.2358,0.1242,0.4123,4
CHN-01439,13.06875,80.29625,13.06875,80.29625,78,25,39,15,36,27,2.62,10,0.472,2.72,190.6,12496.0,0.406,3.5,312,0.3406,-0.09,0.4259,4
CHN-01440,13.06875,80.30075,13.06875,80.30075,39,13,24,4,19,16,1.0,4,0.57,4.96,887.6,29667.8,0.204,2.49,156,0.065,-0.1782,0.2603,2
CHN-01441,13.06875,80.30525,13.06875,80.30525,34,11,15,8,11,15,1.05,3,1.0,6.25,735.5,23109.0,0.324,2.88,136,0.0595,0.0615,0.1966,0
CHN-01442,13.06875,80.30975,13.06875,80.30975,42,15,22,9,15,18,1.0,4,0.569,5.48,1811.8,26690.3,0.421,1.9,168,0.07,0.2033,0.275,1
CHN-01443,13.06875,80.31425,13.06875,80.31425,26,11,10,5,10,11,1.0,3,0.56,6.42,58.7,14309.0,0.262,2.06,104,0.0433,-0.1634,0.2572,2
CHN-01444,13.06875,80.31875,13.06875,80.31875,55,23,34,8,19,28,1.0,6,0.838,5.4,1351.7,8475.0,0.234,2.63,220,0.0917,0.2389,0.247,0
CHN-01445,13.07325,80.15225,13.07325,80.15225,19,7,11,1,6,12,1.0,3,0.685,5.66,1092.2,19466.7,0.279,2.78,76,0.0317,-0.0416,0.243,0
CHN-01446,13.07325,80.15675,13.07325,80.15675,45,18,22,9,17,19,1.12,7,0.754,5.45,496.8,42066.4,0.233,2.54,180,0.084,-0.1688,0.2514,0
CHN-01447,13.07325,80.16125,13.07325,80.16125,14,6,8,2,6,6,1.0,1,1.0,7.43,803.7,16253.7,0.12,1.79,56,0.0233,-0.1726,0.1571,2
CHN-01448,13.07325,80.16575,13.07325,80.16575,29,10,11,4,13,12,1.3,3,0.739,6.16,477.8,21502.9,0.103,2.2,116,0.0628,-0.1484,0.2102,0
CHN-01449,13.07325,80.17025,13.07325,80.17025,37,12,20,4,11,22,1.29,6,0.642,5.69,1894.1,37383.6,0.228,3.05,148,0.0796,0.0136,0.2559,1
CHN-01450,13.07325,80.17475,13.07325,80.17475,58,21,34,8,18,32,1.49,11,0.609,5.14,1267.1,9775.1,0.359,3.37,232,0.144,0.2615,0.3141,2
CHN-01451,13.07325,80.17925,13.07325,80.17925,11,3,5,1,3,7,1.0,2,0.821,7.51,553.3,28466.5,0.161,2.15,44,0.0183,-0.3486,0.1595,2
CHN-01452,13.07325,80.18375,13.07325,80.18375,63,24,36,6,26,31,1.79,4,0.52,3.39,909.7,21826.4,0.574,3.59,252,0.188,0.284,0.3888,2
CHN-01453,13.07325,80.18825,13.07325,80.18825,54,20,26,9,19,26,1.33,4,0.624,4.9,596.4,22327.3,0.317,2.75,216,0.1197,0.1587,0.2944,0
CHN-01454,13.07325,80.19275,13.07325,80.19275,63,20,30,12,25,26,2.09,11,0.356,4.23,360.2,33748.0,0.643,3.57,252,0.2194,0.1409,0.4099,1
CHN-01455,13.07325,80.19725,13.07325,80.19725,78,24,36,9,31,38,1.95,6,0.38,3.18,1152.5,40285.3,0.46,3.14,312,0.2535,-0.2443,0.4023,1
CHN-01456,13.07325,80.20175,13.07325,80.20175,106,46,55,17,48,41,3.32,14,0.397,1.63,1626.6,28225.8,0.878,4.4,424,0.5865,-0.0711,0.6169,3
CHN-01457,13.07325,80.20625,13.07325,80.20625,99,39,61,19,46,34,3.46,5,0.0,1.28,689.2,20199.7,0.843,5.6,396,0.5709,0.0017,0.6801,3
CHN-01458,13.07325,80.21075,13.07325,80.21075,105,44,57,22,40,43,3.65,6,0.304,1.47,1744.2,50405.7,0.797,4.52,420,0.6388,0.2969,0.6414,1
CHN-01459,13.07325,80.21525,13.07325,80.21525,99,39,51,20,46,33,2.77,9,0.206,2.77,762.4,28105.5,0.815,4.68,396,0.457,0.3245,0.5785,3
CHN-01460,13.07325,80.21975,13.07325,80.21975,120,48,69,18,41,61,4.09,13,0.143,0.0,857.4,59253.5,0.885,5.8,480,0.818,-0.0904,0.7662,4
CHN-01461,13.07325,80.22425,13.07325,80.22425,100,43,63,23,30,47,3.53,7,0.041,0.91,730.4,41992.2,0.746,3.93,400,0.5883,0.0409,0.6574,0
CHN-01462,13.07325,80.22875,13.07325,80.22875,57,19,27,10,22,25,1.77,6,0.466,5.08,504.3,41086.9,0.545,2.42,228,0.1682,0.2924,0.3439,0
CHN-01463,13.07325,80.23325,13.07325,80.23325,72,24,29,16,34,22,1.97,12,0.52,2.74,872.6,25872.3,0.655,4.56,288,0.2364,-0.2277,0.4246,0
CHN-01464,13.07325,80.23775,13.07325,80.23775,75,28,46,11,28,36,2.38,4,0.625,3.47,52.8,15830.7,0.396,2.78,300,0.2975,0.1195,0.3797,0
CHN-01465,13.07325,80.24225,13.07325,80.24225,91,33,52,15,29,47,3.24,10,0.115,2.35,1312.3,21128.4,0.804,4.91,364,0.4914,0.133,0.6043,0
CHN-01466,13.07325,80.24675,13.07325,80.24675,91,31,53,9,28,54,3.42,10,0.16,2.01,1418.7,17936.5,0.682,5.8,364,0.5187,0.109,0.6066,0
CHN-01467,13.07325,80.25125,13.07325,80.25125,98,32,48,22,30,46,2.79,18,0.082,2.12,466.3,40879.6,0.732,4.04,392,0.4557,0.1029,0.5722,1
CHN-01468,13.07325,80.25575,13.07325,80.25575,112,42,62,22,48,42,3.51,8,0.029,0.68,1843.3,53075.7,0.871,4.78,448,0.6552,-0.1625,0.6986,1
CHN-01469,13.07325,80.26025,13.07325,80.26025,100,36,48,21,42,37,3.96,6,0.008,0.28,693.0,39198.2,0.855,5.49,400,0.66,0.0046,0.7129,0
CHN-01470,13.07325,80.26475,13.07325,80.26475,114,39,46,13,40,61,3.05,16,0.329,0.24,1651.4,14181.1,0.922,5.64,456,0.5795,0.3157,0.6423,1
CHN-01471,13.07325,80.26925,13.07325,80.26925,72,31,42,15,29,28,3.12,8,0.176,3.2,595.3,8779.0,0.572,4.64,288,0.3744,0.1011,0.5322,3
CHN-01472,13.07325,80.27375,13.07325,80.27375,95,39,44,13,37,45,2.43,8,0.261,1.39,296.2,31739.9,0.797,5.31,380,0.3848,0.0734,0.5693,1
CHN-01473,13.07325,80.27825,13.07325,80.27825,90,37,46,19,39,32,2.86,11,0.185,1.51,1108.0,63579.1,0.886,5.77,360,0.429,-0.2237,0.6106,4
CHN-01474,13.07325,80.28275,13.07325,80.28275,81,32,42,19,39,23,2.43,14,0.301,2.37,1580.6,10957.0,0.807,4.8,324,0.328,0.2636,0.5242,3
CHN-01475,13.07325,80.28725,13.07325,80.28725,68,23,28,15,24,29,3.07,10,0.221,2.77,960.4,31192.5,0.659,3.3,272,0.3479,0.1414,0.4916,2
CHN-01476,13.07325,80.29175,13.07325,80.29175,73,22,42,18,28,27,1.74,5,0.419,3.69,876.6,34360.8,0.428,2.58,292,0.2117,-0.0768,0.3643,0
CHN-01477,13.07325,80.29625,13.07325,80.29625,72,29,38,13,32,27,2.65,4,0.514,3.21,813.8,32302.4,0.64,3.33,288,0.318,-0.0282,0.4442,2
CHN-01478,13.07325,80.30075,13.07325,80.30075,47,15,23,11,16,20,1.72,4,0.664,3.49,433.3,13764.7,0.599,3.39,188,0.1347,-0.2265,0.3348,2
CHN-01479,13.07325,80.30525,13.07325,80.30525,16,5,8,2,6,8,1.0,1,0.916,6.14,1253.6,27972.8,0.031,2.52,64,0.0267,-0.3233,0.1621,2
CHN-01480,13.07325,80.30975,13.07325,80.30975,26,10,16,3,12,11,1.0,4,0.698,7.21,166.6,30073.2,0.224,1.6,104,0.0433,-0.2513,0.2105,1
CHN-01481,13.07325,80.31425,13.07325,80.31425,42,17,20,4,20,18,1.23,4,0.546,6.11,474.1,28124.5,0.45,1.75,168,0.0861,0.1644,0.2881,1
CHN-01482,13.07325,80.31875,13.07325,80.31875,26,8,10,6,7,13,1.1,1,0.763,7.1,451.6,30493.3,0.193,1.7,104,0.0477,0.0362,0.1864,1
CHN-01483,13.07775,80.15225,13.07775,80.15225,29,9,17,6,11,12,1.0,4,0.834,6.48,1990.0,7795.4,0.197,2.62,116,0.0483,0.0462,0.1962,2
CHN-01484,13.07775,80.15675,13.07775,80.15675,43,15,24,5,19,19,1.48,3,0.639,5.53,73.2,28913.5,0.371,2.23,172,0.1061,0.1235,0.2747,1
CHN-01485,13.07775,80.16125,13.07775,80.16125,23,10,10,3,7,13,1.0,2,0.927,6.39,1696.4,19074.3,0.289,0.94,92,0.0383,-0.0602,0.1897,2
CHN-01486,13.07775,80.16575,13.07775,80.16575,39,14,20,8,14,17,1.21,5,0.639,6.28,1709.9,20844.2,0.168,3.39,156,0.0786,-0.2617,0.2559,1
CHN-01487,13.07775,80.17025,13.07775,80.17025,17,7,10,3,5,9,1.0,1,0.877,7.13,1238.3,23957.2,0.184,0.81,68,0.0283,-0.0985,0.1694,2
CHN-01488,13.07775,80.17475,13.07775,80.17475,35,12,22,4,14,17,1.37,1,0.878,5.51,1744.8,5283.3,0.176,2.06,140,0.0799,-0.1362,0.2068,2
CHN-01489,13.07775,80.17925,13.07775,80.17925,49,20,29,8,16,25,1.52,3,0.529,5.48,1982.9,38185.5,0.375,2.81,196,0.1241,0.2684,0.3186,2
CHN-01490,13.07775,80.18375,13.07775,80.18375,80,25,44,9,29,42,1.98,10,0.682,3.33,782.7,11106.5,0.547,4.03,320,0.264,-0.0079,0.3816,2
CHN-01491,13.07775,80.18825,13.07775,80.18825,57,20,29,14,26,17,1.93,10,0.67,5.42,156.4,23576.8,0.498,3.29,228,0.1833,-0.2102,0.3264,2
CHN-01492,13.07775,80.19275,13.07775,80.19275,53,19,32,11,24,18,2.19,5,0.486,3.5,1864.5,7581.0,0.524,3.02,212,0.1934,0.2597,0.377,1
CHN-01493,13.07775,80.19725,13.07775,80.19725,57,22,37,10,27,20,2.19,9,0.499,3.97,424.2,47210.5,0.614,3.87,228,0.208,-0.1271,0.4021,0
CHN-01494,13.07775,80.20175,13.07775,80.20175,88,37,37,13,43,32,3.09,14,0.379,1.33,446.3,33166.7,0.684,4.44,352,0.4532,0.2136,0.5544,0
CHN-01495,13.07775,80.20625,13.07775,80.20625,81,26,43,16,28,37,2.63,15,0.35,2.08,1274.2,36535.7,0.512,3.45,324,0.355,-0.1751,0.4656,1
CHN-01496,13.07775,80.21075,13.07775,80.21075,87,37,48,20,35,32,2.35,10,0.438,1.86,227.9,23608.8,0.658,4.07,348,0.3408,-0.1807,0.494,3
